gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000075122	ENSMUSG00000075122	Cd80	16	38275923	38316697	+	3703	protein_coding	CD80 antigen [Source:MGI Symbol;Acc:MGI:101775]	-0.803512948234218	2.47730323490867	-5.04145796976433	0.000749299174442504	0.039357512736053	-0.0948571268700631
ENSMUSG00000024037	ENSMUSG00000024037	Wdr4	17	31713296	31738954	-	5439	protein_coding	WD repeat domain 4 [Source:MGI Symbol;Acc:MGI:1889002]	0.586335793084876	5.25517130210641	5.03785717240009	0.000752912597186001	0.039357512736053	-0.111375168674256
ENSMUSG00000020277	ENSMUSG00000020277	Pfkl	10	77822781	77845917	-	6675	protein_coding	phosphofructokinase, liver, B-type [Source:MGI Symbol;Acc:MGI:97547]	0.499815945403827	7.9445696328645	5.03021787000792	0.000760641187354864	0.039357512736053	-0.324892322176386
ENSMUSG00000078812	ENSMUSG00000078812	Eif5a	11	69807540	69812784	-	2377	protein_coding	eukaryotic translation initiation factor 5A [Source:MGI Symbol;Acc:MGI:106248]	0.30645578883118	10.3567281683977	5.0244143885582	0.000766569786154009	0.039357512736053	-0.411741892121411
ENSMUSG00000045658	ENSMUSG00000045658	Pid1	1	84014017	84341901	-	8172	protein_coding	phosphotyrosine interaction domain containing 1 [Source:MGI Symbol;Acc:MGI:2138391]	-1.17928004995564	2.68025266954489	-5.0191365606568	0.000772004759667172	0.039357512736053	-0.346003820947054
ENSMUSG00000063229	ENSMUSG00000063229	Ldha	7	46490899	46505051	+	3310	protein_coding	lactate dehydrogenase A [Source:MGI Symbol;Acc:MGI:96759]	0.336200548854245	10.7234667719803	5.0088938746891	0.000782671579675163	0.039357512736053	-0.437689328554156
ENSMUSG00000031328	ENSMUSG00000031328	Flna	X	73267067	73293426	-	9457	protein_coding	filamin, alpha [Source:MGI Symbol;Acc:MGI:95556]	0.332541260651809	12.3714156062678	5.00785015585495	0.000783767422712712	0.039357512736053	-0.451889882232833
ENSMUSG00000030243	ENSMUSG00000030243	Recql	6	142296068	142332813	-	7688	protein_coding	RecQ protein-like [Source:MGI Symbol;Acc:MGI:103021]	-0.606979687961493	5.2370041085993	-5.00121278818213	0.000790775165005079	0.039357512736053	-0.156101044472547
ENSMUSG00000074102	ENSMUSG00000074102	Rbm15b	9	106758117	106764627	-	6511	protein_coding	RNA binding motif protein 15B [Source:MGI Symbol;Acc:MGI:1923598]	0.471352982600393	6.54312645831205	4.99839197975028	0.000793773845295011	0.039357512736053	-0.260185462938674
ENSMUSG00000026981	ENSMUSG00000026981	Il1rn	2	24226865	24241506	+	5535	protein_coding	interleukin 1 receptor antagonist [Source:MGI Symbol;Acc:MGI:96547]	1.66161585781904	1.73510379400685	4.99270365244864	0.000799858283524723	0.039357512736053	-0.575251994407056
ENSMUSG00000004891	ENSMUSG00000004891	Nes	3	87878385	87887758	+	6416	protein_coding	nestin [Source:MGI Symbol;Acc:MGI:101784]	-0.607659416734079	5.2414443993465	-4.98544392525905	0.000807696814536398	0.0393752197086494	-0.180188935507476
ENSMUSG00000009566	ENSMUSG00000009566	Fpgs	2	32572621	32594157	-	3802	protein_coding	folylpolyglutamyl synthetase [Source:MGI Symbol;Acc:MGI:95576]	0.553323640746829	5.39940171769134	4.96851185362618	0.000826303085371289	0.039637219651452	-0.212887862092628
ENSMUSG00000053560	ENSMUSG00000053560	Ier2	8	85387960	85389483	-	1524	protein_coding	immediate early response 2 [Source:MGI Symbol;Acc:MGI:104815]	0.513335285063252	5.8126212628753	4.96164000044241	0.000833985983344734	0.039637219651452	-0.250034424974795
ENSMUSG00000035385	ENSMUSG00000035385	Ccl2	11	81926397	81928279	+	1138	protein_coding	chemokine (C-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:98259]	-0.8859630198771	7.72443214499287	-4.95514117222881	0.000841322824532105	0.039637219651452	-0.407127974757361
ENSMUSG00000028369	ENSMUSG00000028369	Svep1	4	58042442	58206859	-	16117	protein_coding	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:MGI Symbol;Acc:MGI:1928849]	0.59162415895701	8.96296098517068	4.94909418995333	0.000848212162882722	0.039637219651452	-0.483783327825765
ENSMUSG00000006498	ENSMUSG00000006498	Ptbp1	10	79690261	79700605	+	4740	protein_coding	polypyrimidine tract binding protein 1 [Source:MGI Symbol;Acc:MGI:97791]	0.372524568739571	8.71332832449705	4.94230334612419	0.000856021653102161	0.039637219651452	-0.485355224247865
ENSMUSG00000028059	ENSMUSG00000028059	Arhgef2	3	88513273	88555359	+	9844	protein_coding	rho/rac guanine nucleotide exchange factor (GEF) 2 [Source:MGI Symbol;Acc:MGI:103264]	0.315518751505885	8.32736157623798	4.94038499720855	0.000858241793022893	0.039637219651452	-0.47035248440304
ENSMUSG00000083282	ENSMUSG00000083282	Ctsf	19	4905158	4910946	+	5041	protein_coding	cathepsin F [Source:MGI Symbol;Acc:MGI:1861434]	-0.929505290565853	3.63222282944045	-4.93200179330054	0.000868017008319562	0.0397400830330652	-0.27250401519946
ENSMUSG00000046687	ENSMUSG00000046687	Gm5424	10	61906902	61908141	+	1240	processed_pseudogene	predicted gene 5424 [Source:MGI Symbol;Acc:MGI:3643173]	-1.02790175540456	5.21765225863907	-4.91881716306965	0.000883634839180415	0.039999533103055	-0.250437691865678
ENSMUSG00000026283	ENSMUSG00000026283	Ing5	1	93731687	93749823	+	4729	protein_coding	inhibitor of growth family, member 5 [Source:MGI Symbol;Acc:MGI:1922816]	0.634893817410278	5.20325324464804	4.91444674401105	0.000888878513401222	0.039999533103055	-0.261903536764097
ENSMUSG00000022246	ENSMUSG00000022246	Rai14	15	10569055	10714710	-	8462	protein_coding	retinoic acid induced 14 [Source:MGI Symbol;Acc:MGI:1922896]	-0.341262828218323	8.04342865037902	-4.89340207067714	0.000914602537149049	0.0408083250685571	-0.521216862730295
ENSMUSG00000044033	ENSMUSG00000044033	Ccdc141	2	76840246	77000980	-	11717	protein_coding	coiled-coil domain containing 141 [Source:MGI Symbol;Acc:MGI:1919735]	-1.24584075246428	3.65716828406061	-4.88641426148618	0.000923320803910236	0.0408511263242638	-0.338740332608028
ENSMUSG00000045273	ENSMUSG00000045273	Cenph	13	100896182	100912407	-	1784	protein_coding	centromere protein H [Source:MGI Symbol;Acc:MGI:1349448]	-0.649315808876489	5.25247122156968	-4.8792938544065	0.000932296787193216	0.0409045215381024	-0.317133472097602
ENSMUSG00000025980	ENSMUSG00000025980	Hspd1	1	55116994	55127402	-	2642	protein_coding	heat shock protein 1 (chaperonin) [Source:MGI Symbol;Acc:MGI:96242]	0.314421254521724	10.1001778378194	4.84304357844855	0.000979476633311399	0.0423903373893389	-0.661464721649984
ENSMUSG00000026547	ENSMUSG00000026547	Tagln2	1	172327614	172334947	+	2082	protein_coding	transgelin 2 [Source:MGI Symbol;Acc:MGI:1312985]	0.458279211511743	8.75584949910026	4.84096098458649	0.000982264228205003	0.0423903373893389	-0.626704156865583
ENSMUSG00000090290	ENSMUSG00000090290	Tarbp1	8	127152068	127201804	-	6383	protein_coding	TAR RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:4936930]	0.619843517802894	4.71133077851657	4.8333648296105	0.000992504551191513	0.0424396208352282	-0.350641327316962
ENSMUSG00000023367	ENSMUSG00000023367	Tmem176a	6	48817853	48824005	+	3810	protein_coding	transmembrane protein 176A [Source:MGI Symbol;Acc:MGI:1913308]	-0.642252971719647	3.28510655026438	-4.828203865281	0.000999527632206705	0.0424396208352282	-0.363462731664055
ENSMUSG00000030357	ENSMUSG00000030357	Fkbp4	6	128406698	128415640	-	2795	protein_coding	FK506 binding protein 4 [Source:MGI Symbol;Acc:MGI:95543]	0.362452727797802	7.73273775324409	4.81279619947828	0.00102081505710247	0.0425208659945865	-0.613172251493434
ENSMUSG00000023960	ENSMUSG00000023960	Enpp5	17	44389704	44397458	+	4858	protein_coding	ectonucleotide pyrophosphatase/phosphodiesterase 5 [Source:MGI Symbol;Acc:MGI:1933830]	-1.07226368303046	3.44224694734335	-4.80974925695819	0.00102508233262276	0.0425208659945865	-0.524354624920607
ENSMUSG00000067928	ENSMUSG00000067928	Zfp760	17	21926723	21944617	+	4209	protein_coding	zinc finger protein 760 [Source:MGI Symbol;Acc:MGI:2679257]	-0.639887212577751	4.38123726782833	-4.8088734767246	0.0010263124258502	0.0425208659945865	-0.381543069662917
ENSMUSG00000049932	ENSMUSG00000049932	H2ax	9	44245991	44247374	+	1384	protein_coding	H2A.X variant histone [Source:MGI Symbol;Acc:MGI:102688]	0.561545582965817	5.82295530676269	4.7827374769499	0.00106376411024909	0.0425208659945865	-0.493854495277515
ENSMUSG00000057691	ENSMUSG00000057691	Zfp746	6	48039329	48063527	-	8041	protein_coding	zinc finger protein 746 [Source:MGI Symbol;Acc:MGI:1916478]	0.596981892619733	5.32026646717926	4.77575584712168	0.00107401580572423	0.0425208659945865	-0.455781055002153
ENSMUSG00000027555	ENSMUSG00000027555	Car13	3	14706787	14728062	+	2299	protein_coding	carbonic anhydrase 13 [Source:MGI Symbol;Acc:MGI:1931322]	-0.651537234133581	5.82895727174302	-4.77208791549772	0.00107944432545907	0.0425208659945865	-0.504691078836747
ENSMUSG00000024424	ENSMUSG00000024424	Ttc39c	18	12732953	12871920	+	7234	protein_coding	tetratricopeptide repeat domain 39C [Source:MGI Symbol;Acc:MGI:1919997]	-0.595156221284927	5.03424506492556	-4.76505867934616	0.00108993032035946	0.0425208659945865	-0.458041687132616
ENSMUSG00000015291	ENSMUSG00000015291	Gdi1	X	73348604	73355468	+	4296	protein_coding	guanosine diphosphate (GDP) dissociation inhibitor 1 [Source:MGI Symbol;Acc:MGI:99846]	-0.342558498102652	7.42845936929284	-4.75127630904107	0.00111081022318358	0.0425208659945865	-0.680062247746655
ENSMUSG00000022351	ENSMUSG00000022351	Sqle	15	59186926	59203041	+	5546	protein_coding	squalene epoxidase [Source:MGI Symbol;Acc:MGI:109296]	0.503599818835133	7.94412914152235	4.74843221136656	0.00111517233065735	0.0425208659945865	-0.718965266389768
ENSMUSG00000029860	ENSMUSG00000029860	Zyx	6	42326564	42337147	+	5390	protein_coding	zyxin [Source:MGI Symbol;Acc:MGI:103072]	0.369076446881	9.72351227218683	4.7472578043622	0.00111697894345987	0.0425208659945865	-0.787581936692312
ENSMUSG00000050737	ENSMUSG00000050737	Ptges	2	30779483	30819875	-	3931	protein_coding	prostaglandin E synthase [Source:MGI Symbol;Acc:MGI:1927593]	-0.413623468740901	7.14682260684903	-4.74355462478862	0.00112269628017565	0.0425208659945865	-0.668095810180434
ENSMUSG00000015656	ENSMUSG00000015656	Hspa8	9	40712280	40721383	+	4301	protein_coding	heat shock protein 8 [Source:MGI Symbol;Acc:MGI:105384]	0.365694793947084	10.6608730912313	4.74307348881769	0.00112344141544941	0.0425208659945865	-0.812905426527027
ENSMUSG00000024301	ENSMUSG00000024301	Kifc5b	17	27136065	27151557	+	3700	protein_coding	kinesin family member C5B [Source:MGI Symbol;Acc:MGI:2137414]	-0.516175704273387	5.13901899669226	-4.73524054825413	0.00113564747944893	0.0425208659945865	-0.500683031079472
ENSMUSG00000029201	ENSMUSG00000029201	Ugdh	5	65570564	65593292	-	6752	protein_coding	UDP-glucose dehydrogenase [Source:MGI Symbol;Acc:MGI:1306785]	-0.313538823622029	8.78548303427561	-4.73461029495844	0.0011366357899657	0.0425208659945865	-0.781826480995082
ENSMUSG00000030654	ENSMUSG00000030654	Arl6ip1	7	117718114	117728885	-	2482	protein_coding	ADP-ribosylation factor-like 6 interacting protein 1 [Source:MGI Symbol;Acc:MGI:1858943]	-0.808024861930564	8.69736216277297	-4.7280955258555	0.00114690612901659	0.0425208659945865	-0.784147267774967
ENSMUSG00000042766	ENSMUSG00000042766	Trim46	3	89141484	89153616	-	3792	protein_coding	tripartite motif-containing 46 [Source:MGI Symbol;Acc:MGI:2673000]	0.686521859784136	4.43696368543135	4.72430089190497	0.00115293425889774	0.0425208659945865	-0.487313530509031
ENSMUSG00000021226	ENSMUSG00000021226	Acot2	12	84034635	84040647	+	2196	protein_coding	acyl-CoA thioesterase 2 [Source:MGI Symbol;Acc:MGI:2159605]	0.892026390545326	4.23884201059751	4.71953945850892	0.00116054652750711	0.0425208659945865	-0.494332914192569
ENSMUSG00000036371	ENSMUSG00000036371	Serbp1	6	67215160	67274720	+	20117	protein_coding	serpine1 mRNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1914120]	0.330638818569564	9.87367138829352	4.71376172255796	0.00116985631642261	0.0425208659945865	-0.842403447796435
ENSMUSG00000040848	ENSMUSG00000040848	Sft2d2	1	165001906	165022007	-	5702	protein_coding	SFT2 domain containing 2 [Source:MGI Symbol;Acc:MGI:1917362]	-0.850721701941626	4.16547947841267	-4.70885238515091	0.00117783000739883	0.0425208659945865	-0.517632568807837
ENSMUSG00000030218	ENSMUSG00000030218	Mgp	6	136849433	136852821	-	1187	protein_coding	matrix Gla protein [Source:MGI Symbol;Acc:MGI:96976]	1.00451904690892	1.7939135245949	4.70368912535095	0.00118627925989213	0.0425208659945865	-0.693152641889698
ENSMUSG00000027381	ENSMUSG00000027381	Bcl2l11	2	127967958	128004467	+	8029	protein_coding	BCL2-like 11 (apoptosis facilitator) [Source:MGI Symbol;Acc:MGI:1197519]	-0.749574939570798	5.17654593643519	-4.70267231800242	0.00118795085617899	0.0425208659945865	-0.5449005927093
ENSMUSG00000021185	ENSMUSG00000021185	Dglucy	12	100745316	100863240	+	4599	protein_coding	D-glutamate cyclase [Source:MGI Symbol;Acc:MGI:2444813]	-0.560206728947674	5.16470217494858	-4.70264417167309	0.00118799716381206	0.0425208659945865	-0.570745029641164
ENSMUSG00000032249	ENSMUSG00000032249	Anp32a	9	62248575	62286094	+	3166	protein_coding	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A [Source:MGI Symbol;Acc:MGI:108447]	0.499231994943296	7.13029595250397	4.69599907373853	0.00119898453748168	0.0425208659945865	-0.731733083171938
ENSMUSG00000100801	ENSMUSG00000100801	Gm15459	5	5831615	5833555	-	1941	processed_pseudogene	predicted gene 15459 [Source:MGI Symbol;Acc:MGI:3705702]	0.406039921698861	10.2941983016796	4.69472202418297	0.00120110858053701	0.0425208659945865	-0.877945948053085
ENSMUSG00000030695	ENSMUSG00000030695	Aldoa	7	126394406	126399923	-	2911	protein_coding	aldolase A, fructose-bisphosphate [Source:MGI Symbol;Acc:MGI:87994]	0.351671148160709	9.9115333751839	4.6933803056858	0.00120334454571574	0.0425208659945865	-0.8730515078952
ENSMUSG00000025153	ENSMUSG00000025153	Fasn	11	120696672	120715373	-	10947	protein_coding	fatty acid synthase [Source:MGI Symbol;Acc:MGI:95485]	0.314837959862069	9.34024447829497	4.68324644466724	0.00122037790514565	0.0428352644706123	-0.874576558448933
ENSMUSG00000042726	ENSMUSG00000042726	Trafd1	5	121509788	121523695	-	4486	protein_coding	TRAF type zinc finger domain containing 1 [Source:MGI Symbol;Acc:MGI:1923551]	-0.531036915985959	5.58770983999624	-4.67743026216723	0.00123027096367765	0.042896533932204	-0.622354294826724
ENSMUSG00000037992	ENSMUSG00000037992	Rara	11	98818644	98865768	+	4365	protein_coding	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	0.526509565350181	5.24085426984055	4.67192919572859	0.00123970744328719	0.0429411821638621	-0.591005587460312
ENSMUSG00000021668	ENSMUSG00000021668	Polk	13	96617198	96679087	-	5553	protein_coding	polymerase (DNA directed), kappa [Source:MGI Symbol;Acc:MGI:1349767]	-0.477237717910084	6.35313474294871	-4.65933358639821	0.00126160831211255	0.0434141683874024	-0.717872503383987
ENSMUSG00000026879	ENSMUSG00000026879	Gsn	2	35146392	35197904	+	3157	protein_coding	gelsolin [Source:MGI Symbol;Acc:MGI:95851]	-0.296125221654442	9.58499897601826	-4.64010365326361	0.00129585118577183	0.0443029642408356	-0.938010781659951
ENSMUSG00000021018	ENSMUSG00000021018	Polr2h	16	20536415	20541017	+	1509	protein_coding	polymerase (RNA) II (DNA directed) polypeptide H [Source:MGI Symbol;Acc:MGI:2384309]	0.657834190316772	4.4018685635751	4.63410977601441	0.0013067277708889	0.0443865917014842	-0.60302622874994
ENSMUSG00000021466	ENSMUSG00000021466	Ptch1	13	63656142	63721412	-	14185	protein_coding	patched 1 [Source:MGI Symbol;Acc:MGI:105373]	0.574242466311827	5.05851107664065	4.6135163738726	0.00134485102810676	0.045120476173962	-0.651748849502629
ENSMUSG00000028698	ENSMUSG00000028698	Pik3r3	4	116078815	116160253	+	5300	protein_coding	phosphoinositide-3-kinase regulatory subunit 3 [Source:MGI Symbol;Acc:MGI:109277]	-0.654102056392536	5.32492954678263	-4.61202982019095	0.00134764887775002	0.045120476173962	-0.678948014865463
ENSMUSG00000001663	ENSMUSG00000001663	Gstt1	10	75619647	75634418	-	1528	protein_coding	glutathione S-transferase, theta 1 [Source:MGI Symbol;Acc:MGI:107379]	-0.983158884346079	2.62063652042515	-4.60864502553016	0.00135404277976942	0.045120476173962	-0.760753943512413
ENSMUSG00000019505	ENSMUSG00000019505	Ubb	11	62441997	62444039	+	1675	protein_coding	ubiquitin B [Source:MGI Symbol;Acc:MGI:98888]	-0.340386768302634	9.11470405503648	-4.60111451353865	0.00136838521640407	0.0451276751304811	-0.985623434488721
ENSMUSG00000030814	ENSMUSG00000030814	Bcl7c	7	127260628	127308105	-	7222	protein_coding	B cell CLL/lymphoma 7C [Source:MGI Symbol;Acc:MGI:1332237]	0.589123867541894	5.14335570659591	4.59221257862545	0.0013855504919179	0.0451276751304811	-0.691273915796061
ENSMUSG00000048118	ENSMUSG00000048118	Arid4a	12	71062764	71145366	+	5615	protein_coding	AT rich interactive domain 4A (RBP1-like) [Source:MGI Symbol;Acc:MGI:2444354]	-0.444099385021057	5.74020328474234	-4.59183058138472	0.00138629224113996	0.0451276751304811	-0.751170404009946
ENSMUSG00000036022	ENSMUSG00000036022	Fam122b	X	52332292	52358682	-	4409	protein_coding	family with sequence similarity 122, member B [Source:MGI Symbol;Acc:MGI:1926005]	-0.698394003369608	4.08494716694481	-4.58867179180586	0.00139244224575249	0.0451276751304811	-0.668545274840917
ENSMUSG00000020627	ENSMUSG00000020627	Klhl29	12	5127472	5425682	-	7041	protein_coding	kelch-like 29 [Source:MGI Symbol;Acc:MGI:2683857]	0.637852281229279	4.21363896693713	4.58271668832294	0.00140411639499496	0.0451276751304811	-0.67134175677518
ENSMUSG00000092086	ENSMUSG00000092086	Gm6793	8	112740585	112741640	-	1056	processed_pseudogene	predicted gene 6793 [Source:MGI Symbol;Acc:MGI:3643578]	1.12542701977969	4.45523664343455	4.58191988906959	0.0014056863668374	0.0451276751304811	-0.669940375964678
ENSMUSG00000024529	ENSMUSG00000024529	Lox	18	52649139	52662939	-	4778	protein_coding	lysyl oxidase [Source:MGI Symbol;Acc:MGI:96817]	0.419997102845858	12.313675283429	4.57229170291169	0.00142480702024067	0.0454642967367703	-1.07367561546666
ENSMUSG00000022323	ENSMUSG00000022323	Rida	15	34484167	34495401	-	3192	protein_coding	reactive intermediate imine deaminase A homolog [Source:MGI Symbol;Acc:MGI:1095401]	-0.561059200881308	5.06244112923628	-4.56516058495689	0.00143914874591229	0.0454858233978172	-0.726265067864365
ENSMUSG00000059890	ENSMUSG00000059890	Ube4a	9	44834425	44876898	-	8639	protein_coding	ubiquitination factor E4A [Source:MGI Symbol;Acc:MGI:2154580]	-0.343561912919555	7.40727028882369	-4.56337688806771	0.00144276021033912	0.0454858233978172	-0.948172817200965
ENSMUSG00000013236	ENSMUSG00000013236	Ptprs	17	56719426	56783483	-	14990	protein_coding	protein tyrosine phosphatase, receptor type, S [Source:MGI Symbol;Acc:MGI:97815]	0.322727725692882	7.92935745589051	4.54253169670384	0.00148569463632151	0.0465606086918616	-1.01413627787071
ENSMUSG00000051323	ENSMUSG00000051323	Pcdh19	X	132483609	132589736	-	10464	protein_coding	protocadherin 19 [Source:MGI Symbol;Acc:MGI:2685563]	0.307343246559678	8.08512649167891	4.53684859178434	0.00149763656219648	0.0466571390530443	-1.03195044498981
ENSMUSG00000031596	ENSMUSG00000031596	Slc7a2	8	41315433	41375345	+	9135	protein_coding	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2 [Source:MGI Symbol;Acc:MGI:99828]	-0.631288807100811	4.36298133765042	-4.52128370473919	0.0015308737894648	0.0474120617737188	-0.756715880718673
